operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,b_m,b_n,b_k,w_m,w_n,w_k,q_heads,kv_heads,head_dim,warmup,iterations,timing,te_userbuffers_schema,te_userbuffers_numerical_contract,transformer_engine_version,transformer_engine_path,torch_version,torch_cuda_version,nccl_version,device_names,device_sm_counts,cublas_workspace_config,eager_immediate_fused_p50_ms,eager_immediate_fused_p95_ms,eager_immediate_fused_p50_tflops_per_gpu,eager_immediate_te_userbuffers_p50_ms,eager_immediate_te_userbuffers_p95_ms,eager_immediate_te_userbuffers_p50_tflops_per_gpu,eager_immediate_te_userbuffers_data_p50_ms,eager_immediate_te_userbuffers_weight_p50_ms,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_cublas_p50_ms,eager_immediate_cublas_p50_tflops_per_gpu,eager_immediate_fused_speedup_over_te_userbuffers,eager_immediate_fused_throughput_as_forward_percent,eager_immediate_fused_throughput_as_cublas_percent,eager_immediate_te_userbuffers_throughput_as_forward_percent,eager_immediate_te_userbuffers_as_cublas_percent,eager_immediate_te_userbuffers_config,eager_immediate_te_userbuffers_numerical_contract,eager_immediate_te_userbuffers_unpack_kernel,eager_immediate_weight_accumulation_beta,eager_deferred_fused_p50_ms,eager_deferred_fused_p95_ms,eager_deferred_fused_p50_tflops_per_gpu,eager_deferred_te_userbuffers_p50_ms,eager_deferred_te_userbuffers_p95_ms,eager_deferred_te_userbuffers_p50_tflops_per_gpu,eager_deferred_te_userbuffers_data_p50_ms,eager_deferred_te_userbuffers_weight_p50_ms,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_cublas_p50_ms,eager_deferred_cublas_p50_tflops_per_gpu,eager_deferred_fused_speedup_over_te_userbuffers,eager_deferred_fused_throughput_as_forward_percent,eager_deferred_fused_throughput_as_cublas_percent,eager_deferred_te_userbuffers_throughput_as_forward_percent,eager_deferred_te_userbuffers_as_cublas_percent,eager_deferred_te_userbuffers_config,eager_deferred_te_userbuffers_numerical_contract,eager_deferred_te_userbuffers_unpack_kernel,eager_deferred_weight_accumulation_beta,graph_immediate_fused_p50_ms,graph_immediate_fused_p95_ms,graph_immediate_fused_p50_tflops_per_gpu,graph_immediate_te_userbuffers_p50_ms,graph_immediate_te_userbuffers_p95_ms,graph_immediate_te_userbuffers_p50_tflops_per_gpu,graph_immediate_te_userbuffers_data_p50_ms,graph_immediate_te_userbuffers_weight_p50_ms,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_cublas_p50_ms,graph_immediate_cublas_p50_tflops_per_gpu,graph_immediate_fused_speedup_over_te_userbuffers,graph_immediate_fused_throughput_as_forward_percent,graph_immediate_fused_throughput_as_cublas_percent,graph_immediate_te_userbuffers_throughput_as_forward_percent,graph_immediate_te_userbuffers_as_cublas_percent,graph_immediate_te_userbuffers_config,graph_immediate_te_userbuffers_numerical_contract,graph_immediate_te_userbuffers_unpack_kernel,graph_immediate_weight_accumulation_beta,graph_deferred_fused_p50_ms,graph_deferred_fused_p95_ms,graph_deferred_fused_p50_tflops_per_gpu,graph_deferred_te_userbuffers_p50_ms,graph_deferred_te_userbuffers_p95_ms,graph_deferred_te_userbuffers_p50_tflops_per_gpu,graph_deferred_te_userbuffers_data_p50_ms,graph_deferred_te_userbuffers_weight_p50_ms,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_cublas_p50_ms,graph_deferred_cublas_p50_tflops_per_gpu,graph_deferred_fused_speedup_over_te_userbuffers,graph_deferred_fused_throughput_as_forward_percent,graph_deferred_fused_throughput_as_cublas_percent,graph_deferred_te_userbuffers_throughput_as_forward_percent,graph_deferred_te_userbuffers_as_cublas_percent,graph_deferred_te_userbuffers_config,graph_deferred_te_userbuffers_numerical_contract,graph_deferred_te_userbuffers_unpack_kernel,graph_deferred_weight_accumulation_beta
oproj,production_qwen_dense,model,current production Qwen dense,524288,4,131072,2048,2048,131072,2048,2048,2048,2048,131072,16,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,2.98516798,3.047944069,736.6497531411951,4.541007995605469,4.563115429878235,484.2588380553592,,,673.1660149556927,2.897088051,759.0460548111246,1.5211901058932935,109.43062138834814,97.04941465304074,71.93750535478722,63.79834727892218,c24/s2/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,2.988495827,3.035873652,735.8294549668112,4.713312029838562,4.735542386770248,466.5558404855534,3.1776479482650757,1.5350880026817322,673.1660149556927,2.924688101,751.88299730153,1.5771519529174038,109.30876464630242,97.86488823496022,69.3076938110522,62.05165460051612,c24/s2/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,3.025727987,3.053652763,726.774933173132,4.484815835952759,4.493467140197754,490.32632241516274,,,694.0029471149942,2.897088051,759.0460548111246,1.4822270393180452,104.7221681398289,95.74846329370322,70.65190781299624,64.59770382933773,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,2.976831913,3.01961422,738.712604480198,4.655759930610657,4.795454400777817,472.3231627760439,3.1251360177993774,1.5293119549751282,694.0029471149942,2.924688101,751.88299730153,1.5639982594511566,106.44228638380632,98.24834543823972,68.05780360724914,62.81870510055258,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,1024,4,256,5120,5120,256,5120,5120,5120,5120,256,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.08915200084,0.09017920494,301.0986332003449,0.18664000183343887,0.19971199333667755,143.82525362358118,,,309.5427405503785,0.07798399776,344.2186393497352,2.093503231277999,97.2720706242312,87.47307634739117,46.4637785941465,41.78311026250119,c24/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.1048159972,0.1069135964,256.10160965009646,0.19392000138759613,0.2094048034399748,138.4258735969513,0.12753599882125854,0.06630399823188782,309.5427405503785,0.08763200045,306.3212691956754,1.85009928415389,82.73545979296374,83.6055590663216,44.71947019362334,45.189768885596386,c24/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.08254399896,0.08355840296,325.20287287035984,0.08684799820184708,0.0888815987855196,309.0865207694458,,,327.4242061540087,0.07798399776,344.2186393497352,1.052141879434903,99.32157328569531,94.4756720567782,94.39941059949078,89.79366177071131,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.09854400158,0.09967520088,272.4016192726644,0.09639999829232693,0.09933599811047315,278.4600215302768,0.05008000135421753,0.04630399867892265,327.4242061540087,0.08763200045,306.3212691956754,0.9782431882885075,83.19532097896769,88.92677285776605,85.04564302105969,90.90456639248215,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,4096,4,1024,5120,5120,1024,5120,5120,5120,5120,1024,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.1929280013,0.1943136007,556.5505353110192,0.24030400067567825,0.2553295955061913,446.8264452447279,,,518.215166023166,0.1672160029,642.1286272714751,1.2455631067364312,107.3975776475325,86.67274930194385,86.22411587713995,69.58519310116684,c8/s1/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,0.2109119892,0.2436527908,509.0947309694237,0.2794720008969307,0.28522719964385035,384.20372006997445,0.15964799374341965,0.11961600184440613,518.215166023166,0.179775998,597.2665071785611,1.3250645539733532,98.24002930602487,85.23744841718083,74.13980625430001,64.32701573790264,c8/s1/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,0.1854880005,0.1872704029,578.8740086181479,0.1977439969778061,0.20159040614962576,542.995914116428,,,517.6555384140697,0.1672160029,642.1286272714751,1.0660743360474474,111.8261016566406,90.14922930284106,104.8952196628656,84.56186051441428,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.2026560009,0.2043199986,529.8347047368386,0.21697600185871124,0.23108479641377927,494.8666280150147,0.1199679970741272,0.0968639999628067,517.6555384140697,0.179775998,597.2665071785611,1.070661618186068,102.35275495362842,88.70993072083266,95.59766896943228,82.85524503169026,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,16384,4,4096,5120,5120,4096,5120,5120,5120,5120,4096,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.6174880266,0.6204015613,695.5547494011927,0.7364320158958435,0.7461440086364746,583.2130058570748,,,600.4461252217492,0.5403679609,794.8227146640218,1.1926255800469046,115.83965991025742,87.51067836494953,97.12994744394261,73.3764895110734,c8/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.6304479837,0.6459648013,681.2564092589388,0.7825440019369125,0.7953760117292403,548.8467466838055,0.4750079959630966,0.3075519949197769,600.4461252217492,0.5493280292,781.858392016673,1.241250701357287,113.45837380620048,87.13296630375122,91.40649321054613,70.19771767981501,c8/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.6102080345,0.6130656004,703.8529572163474,0.7029759883880615,0.7057967990636825,610.969274476707,,,610.6079000251531,0.5403679609,794.8227146640218,1.1520267656981522,115.27085666388419,88.55471090982496,100.05918273437652,76.86862280162299,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.6230239868,0.6253952384,689.3743077309074,0.7105440050363541,0.7145824179053306,604.4618300284236,0.42049600183963776,0.29049600660800934,610.6079000251531,0.5493280292,781.858392016673,1.1404761615774663,112.8996705909815,88.17124875423816,98.99345062576552,77.3109090086397,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,131072,4,32768,5120,5120,32768,5120,5120,5120,5120,32768,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,4.819856167,4.896649361,712.8789154176434,5.709344148635864,5.758609700202942,601.81585613839,,,726.5910972929123,4.535600185,757.5565959634955,1.1845465820590044,98.11280623636088,94.10239699793928,82.82730938771448,79.4417023553168,c20/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,4.842479706,4.931697369,709.5484225866161,5.648224115371704,5.677020812034607,608.3281694593101,3.224592089653015,2.4221280813217163,726.5910972929123,4.599056244,747.1041132151025,1.1663908696144578,97.65443386661455,94.97316505635759,83.72359250282328,81.42481866970572,c20/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,4.949039936,5.361094475,694.2707840779889,5.724528074264526,5.766142344474792,600.2195800640642,,,726.723879069965,4.535600185,757.5565959634955,1.156694661650135,95.53432934754966,91.64606153220582,82.59252205008092,79.23098858385322,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,4.818863869,5.103191853,713.0257110817753,5.682751893997192,5.712755239009857,604.63203407305,3.216655969619751,2.461184024810791,726.723879069965,4.599056244,747.1041132151025,1.1792721372675887,98.11507941562066,95.43860065410782,83.19969268752202,80.93009038205727,c24/s3/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,262144,4,65536,5120,5120,65536,5120,5120,5120,5120,65536,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,9.667023659,10.13313198,710.8648862364391,11.45470380783081,11.61016149520874,599.9236461183842,,,717.4973029241203,9.364640236,733.8186519096088,1.184925599842355,99.07561789282677,96.87201114152151,83.61336602568801,81.753665508121,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,9.554239273,9.75551796,719.2563926067795,11.360080003738403,11.48972806930542,604.920711063528,6.417072057723999,4.9254560470581055,717.4973029241203,9.393295288,731.5800752456873,1.189009368421582,100.245170215343,98.31547043776867,84.30982368828529,82.68687619197075,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,9.673088074,10.1093998,710.4192188708483,11.490927696228027,11.595719957351685,598.0324526674867,,,719.8856419679398,9.364640236,733.8186519096088,1.1879275375476155,98.68501015366644,96.81127851167749,83.07325744581529,81.49594605032634,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,9.633312225,9.906730652,713.3525326591396,11.447823762893677,11.546128058433531,600.2841951388472,6.54256010055542,4.890575885772705,719.8856419679398,9.393295288,731.5800752456873,1.1883580118149526,99.09247956509581,97.50846924303858,83.38604913661841,82.05310880524638,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,qwen25_14b_32b,model,Qwen2.5 14B/32B,524288,4,131072,5120,5120,131072,5120,5120,5120,5120,131072,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,19.68702316,23.45007133,698.1195295754404,23.401103973388672,27.113541984558104,587.3182463027949,,,722.4782979581488,19.0779686,720.4066447200254,1.188656293193931,96.62844289557893,96.90631460607273,81.29216447921827,81.52593408283273,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,19.7798233,21.96950912,694.8441924251164,23.336416244506836,25.561654567718506,588.9462719210443,13.093999862670898,10.179759979248047,722.4782979581488,18.82390404,730.1299091832813,1.179809136338788,96.17509541655005,95.16720020446289,81.51750351332495,80.66321684860657,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,19.85241699,23.62690353,692.3033781792432,23.43879985809326,27.295272064208984,586.3736808373455,,,723.4847833368729,19.0779686,720.4066447200254,1.1806522032002342,95.69010905608627,96.09897177562762,81.04851606316578,81.39481848688811,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,19.63455963,21.43553162,699.9849044844608,23.223056316375732,25.203009366989136,591.821126382426,13.247744083404541,10.031328201293945,723.4847833368729,18.82390404,730.1299091832813,1.182764307119616,96.75184891325215,95.87128203903598,81.80146148379448,81.05696245815123,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,4,256,7168,16384,256,16384,7168,7168,16384,256,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.2914559841,0.300987184,412.6149087635082,0.3004480004310608,0.3115056037902832,400.2658833324271,,,520.151748650519,0.2116959989,568.0744317931462,1.0308520559590761,79.32587169686457,72.63395176246098,76.95175193986685,70.46011243086126,c24/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.3439999819,0.3463312089,349.59037969647056,0.4144800007343292,0.427748803794384,290.14448001094974,0.17292799800634384,0.24110399931669235,520.151748650519,0.301135987,399.3514208848111,1.2048837864614121,67.20930586188499,87.53953571065581,55.780737210573676,72.65392454798325,c24/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.2841439843,0.2862432003,423.2329063177707,0.25758400559425354,0.2594799980521202,466.87325950444364,,,485.7932098837022,0.2116959989,568.0744317931462,0.906526338147971,87.12203005453527,74.50307259593107,96.10534894388746,82.1852266842467,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.3382560015,0.3396224082,355.5268310235731,0.3497439995408058,0.35276160314679145,343.8488850298887,0.1329760029911995,0.2165759950876236,485.7932098837022,0.301135987,399.3514208848111,1.0339624367043367,73.18480863672126,89.02605886210713,70.78091624874817,86.10183088069405,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,4096,4,1024,7168,16384,1024,16384,7168,7168,16384,1024,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.7312799692,0.7450736165,657.8005106282897,0.8043199777603149,0.8161215990781784,598.0658823015676,,,624.4759981234037,0.6141600013,783.2426991887854,1.099879678969217,105.33639605125394,83.98425051514455,95.77083572447934,76.3576708625554,c8/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.7969120145,0.8144847751,603.6254045608945,0.8679360002279282,0.8764095976948738,554.2301932696366,0.4642239958047867,0.4034239947795868,624.4759981234037,0.6726080179,715.1807952778792,1.0891239991813777,96.66110569098464,84.40179162338379,88.75124022943062,77.49511688919077,c8/s1/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.7170239687,0.7445440292,670.8790196011756,0.7631680071353912,0.7845648109912873,630.3151241331594,,,632.1440654237778,0.6141600013,783.2426991887854,1.0643549455104726,106.12755166046378,85.6540406052956,99.7106765070408,80.4750717480016,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.8398720026,0.8457663655,572.7495804870875,0.8210880011320114,0.8305472061038017,585.8523525965651,0.43563200533390045,0.3858560025691986,632.1440654237778,0.6726080179,715.1807952778792,0.9776346855117938,90.60428022892641,80.08458620096881,92.67703117703407,81.91667847693473,c20/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,16384,4,4096,7168,16384,4096,16384,7168,7168,16384,4096,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,2.853360176,2.93819356,674.3436614810314,3.1868159770965576,3.3471551656723024,603.783011769964,,,650.0561121278845,2.572783947,747.8845438427326,1.1168642514538822,103.73622351978885,90.16681345173438,92.88167598233161,80.7321152363498,c24/s2/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,2.813136101,2.88878727,683.985871826114,3.1654080152511597,3.2539663910865784,607.8664549206079,1.733295977115631,1.4382240176200867,650.0561121278845,2.644752026,727.5333678515537,1.1252239143800884,105.21951244903526,94.01436443334029,93.50984377807424,83.55169422890818,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,2.871232033,2.890892744,670.1462391381727,3.1974079608917236,3.352193534374237,601.7828729216575,,,655.5772152744611,2.572783947,747.8845438427326,1.1136013823135427,102.22232004472764,89.6055741030387,91.79435448648374,80.46467571446458,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,2.826864004,2.913374424,680.6642788211046,3.1186559796333313,3.1536544442176817,616.9790323696513,1.6992640495300293,1.425328016281128,655.5772152744611,2.644752026,727.5333678515537,1.1032210871200197,103.826713766454,93.5578090158454,94.11233612067338,84.80422474526833,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,131072,4,32768,7168,16384,32768,16384,7168,7168,16384,32768,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,23.30721664,25.56988144,660.44620542318,25.228848457336426,28.94436502456665,610.1413156012575,,,690.3219046317812,20.99399948,733.2172606524233,1.0824479322013298,95.67220755880014,90.07510336506658,88.38504348586589,83.21425972137482,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,22.84321594,26.00574493,673.8614575677824,25.561583995819092,26.02712459564209,602.1990965576209,14.155968189239502,11.447776317596436,690.3219046317812,20.7488327,741.8809053708355,1.119001110130866,97.61554037999433,90.83148692591662,87.23453399307022,81.171936384669,c24/s2/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,23.24168015,27.8980732,662.3085202755447,25.310863494873047,28.466538143157962,608.1642687529024,,,697.0460311653434,20.99399948,733.2172606524233,1.0890289915151872,95.01646816183381,90.32909559251463,87.24879585587115,82.94461974500605,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,22.88459206,26.30709076,672.6430931565402,25.243135929107666,26.905933666229245,609.7959790769997,13.914639949798584,11.209728240966797,697.0460311653434,20.7488327,741.8809053708355,1.1030625262151894,96.49909232421774,90.66726051135038,87.48288517725634,82.19593935662598,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,262144,4,65536,7168,16384,65536,16384,7168,7168,16384,65536,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,46.14035034,51.68703461,667.2321590726785,51.74088096618652,55.16996555328369,595.0096906515246,,,682.5199675023724,42.27334595,728.2680111042405,1.1213803229693147,97.76009360053766,91.6190398176331,87.17835652910131,81.70202200002412,c20/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,46.28006363,51.25128937,665.2178748901171,51.79374408721924,53.5561595916748,594.4023958933086,28.982383728027344,23.013792037963867,682.5199675023724,42.48487854,724.6419581673589,1.119137270451917,97.46496902126235,91.79952490916659,87.08937821533294,82.02704648742257,c20/s2/push/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,46.58297729,52.6179657,660.8921835560074,51.21718406677246,53.06665477752685,601.093678590207,,,686.8027814178902,42.27334595,728.2680111042405,1.0994828378598998,96.22735979484665,90.74848455226336,87.52056556166845,82.53742707698989,c20/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,46.61870575,50.78817368,660.3856774322397,51.23404788970947,53.45520992279053,600.8958270094355,28.325215339660645,22.96724796295166,686.8027814178902,42.48487854,724.6419581673589,1.0990019363570487,96.15361138591885,91.13268559584583,87.49175793506521,82.9231346924927,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,524288,4,131072,7168,16384,131072,16384,7168,7168,16384,131072,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,93.90660095,97.22692108,655.6796916570325,103.25373077392578,108.86180725097657,596.3237424347351,,,671.0413457972396,86.43686676,712.3424698678423,1.099536451424779,97.71077382393533,92.04557068999098,88.86542478634676,83.7130688761781,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,93.15380859,99.28237915,660.9783549103947,102.23707389831543,112.22355918884277,602.2536522973643,56.46745681762695,45.89985656738281,671.0413457972396,85.63262177,719.032652308994,1.09750825485079,98.50039182386155,91.92605548410461,89.74911249050515,83.75887386523783,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,94.02923584,98.10861206,654.8245405314996,102.85278701782227,107.17494926452636,598.6483491671133,,,676.8272188196999,86.43686676,712.3424698678423,1.093838380148451,96.74914399474505,91.92552293744131,88.44921311100336,84.0394016207089,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,93.19803619,98.61042786,660.664684285082,102.26366233825684,104.90824184417724,602.0970670089298,56.584272384643555,45.666847229003906,676.8272188196999,85.63262177,719.032652308994,1.0972727164526839,97.6120146936757,91.88243150898951,88.95875494766746,83.73709664998458,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
