operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,q_heads,kv_heads,head_dim,max_context,within_native_context,b_m,b_n,b_k,w_m,w_n,w_k,warmup,iterations,timing,process_model,cublas_b_p50_ms,cublas_w_beta0_p50_ms,cublas_w_beta1_p50_ms,cublas_total_beta0_p50_ms,cublas_total_beta1_p50_ms,cublas_total_beta0_p50_tflops_per_gpu,cublas_total_beta1_p50_tflops_per_gpu,eager_deferred_requested_comm_ctas,eager_deferred_weight_accumulation_beta,eager_deferred_comm_ctas,eager_deferred_gemm_policy,eager_deferred_tile_m,eager_deferred_tile_n,eager_deferred_data_phase_p50_ms,eager_deferred_data_phase_p95_ms,eager_deferred_data_phase_p50_tflops_per_gpu,eager_deferred_weight_phase_p50_ms,eager_deferred_weight_phase_p95_ms,eager_deferred_weight_phase_p50_tflops_per_gpu,eager_deferred_total_p50_ms,eager_deferred_total_p95_ms,eager_deferred_total_p50_tflops_per_gpu,eager_deferred_mfu_percent_of_989t,eager_deferred_throughput_as_cublas_percent,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_throughput_as_forward_percent,eager_immediate_requested_comm_ctas,eager_immediate_weight_accumulation_beta,eager_immediate_comm_ctas,eager_immediate_gemm_policy,eager_immediate_tile_m,eager_immediate_tile_n,eager_immediate_total_p50_ms,eager_immediate_total_p95_ms,eager_immediate_total_p50_tflops_per_gpu,eager_immediate_mfu_percent_of_989t,eager_immediate_throughput_as_cublas_percent,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_throughput_as_forward_percent,graph_deferred_requested_comm_ctas,graph_deferred_weight_accumulation_beta,graph_deferred_comm_ctas,graph_deferred_gemm_policy,graph_deferred_tile_m,graph_deferred_tile_n,graph_deferred_data_phase_p50_ms,graph_deferred_data_phase_p95_ms,graph_deferred_data_phase_p50_tflops_per_gpu,graph_deferred_weight_phase_p50_ms,graph_deferred_weight_phase_p95_ms,graph_deferred_weight_phase_p50_tflops_per_gpu,graph_deferred_total_p50_ms,graph_deferred_total_p95_ms,graph_deferred_total_p50_tflops_per_gpu,graph_deferred_mfu_percent_of_989t,graph_deferred_throughput_as_cublas_percent,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_throughput_as_forward_percent,graph_immediate_requested_comm_ctas,graph_immediate_weight_accumulation_beta,graph_immediate_comm_ctas,graph_immediate_gemm_policy,graph_immediate_tile_m,graph_immediate_tile_n,graph_immediate_total_p50_ms,graph_immediate_total_p95_ms,graph_immediate_total_p50_tflops_per_gpu,graph_immediate_mfu_percent_of_989t,graph_immediate_throughput_as_cublas_percent,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_throughput_as_forward_percent
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,1024,8,128,16384,7168,40,8,128,,True,128,16384,7168,7168,16384,128,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.06899199635,0.1169279963,0.2191840112,0.1860000044,0.2883520126,323.27710065366,208.5282554535567,0,1,10,m128n160,128,160,0.09304000437,0.09486559778,323.13810898416233,0.1927039921,0.199624002,156.0152996539816,0.286303997,0.2914111912,210.0199185972245,21.23558327575576,100.71532902839634,298.07236370911903,70.45937301392269,0,0,10,m128n160,128,160,0.227760002,0.2303104103,264.0039586230773,26.694030194446647,81.66491164677808,298.07236370911903,88.57042475789935,0,1,10,m128n160,128,160,0.08848000318,0.09006559849,339.7917042434717,0.1913920045,0.192484796,157.08478079082974,0.2799519897,0.2818816006,214.78519301983013,21.71741082101417,103.00052266426165,328.6198173120855,65.35978103105442,0,0,10,m128n160,128,160,0.2133280039,0.2161920071,281.86427025392516,28.4999262137437,87.18968021056891,328.6198173120855,85.77214623250877
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,4096,4,1024,16384,7168,40,8,128,,True,1024,16384,7168,7168,16384,1024,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.2828640044,0.3299840093,0.3857919872,0.6146720052,0.6700159907,782.5902808042836,717.9475472659044,0,1,12,m128n256,128,256,0.382032007,0.3847504258,629.575962665348,0.4103360176,0.4244079888,586.149297794423,0.7930080295,0.8062527776,606.5970573529986,61.33438395884718,84.49044218662605,698.3686889302154,86.8591428808477,0,0,12,m128n256,128,256,0.7295359969,0.7321792245,659.3729976259654,66.67067721192774,84.255198895176,698.3686889302154,94.41617416096003,0,1,12,m128n256,128,256,0.3821920156,0.3849295974,629.31238424333,0.4099680185,0.412745595,586.6754422845303,0.7921280265,0.7966752052,607.2709474470286,61.402522492116134,84.58430560277618,715.9983456775718,84.81457409965786,0,0,12,m128n256,128,256,0.7584800124,0.7635936141,634.210960457473,64.12648740722679,81.0399740469153,715.9983456775718,88.57715444262642
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,4096,8,512,16384,7168,40,8,128,,True,512,16384,7168,7168,16384,512,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.1872479916,0.2491840124,0.2854560018,0.4364799857,0.4726719856,551.0405435664401,508.8479450938715,0,1,10,m128n256,128,256,0.3090080023,0.3120031953,389.1778963421363,0.3092960119,0.3106735945,388.8155024995329,0.618448019,0.6218799949,388.90603767298995,39.32315851091911,76.42873306705508,493.02675088899144,78.88132580468337,0,0,10,m128n256,128,256,0.5660480261,0.5686032176,424.90770656535994,42.96336770124974,77.11006232232491,493.02675088899144,86.18349933329094,0,1,10,m128n256,128,256,0.3014079928,0.3037791848,398.99102598715154,0.3071680069,0.3081519902,391.50914674245655,0.6084799767,0.6113168001,395.2770473737103,39.96734553829224,77.68077894090545,516.7899346802243,76.48698646158755,0,0,10,m128n256,128,256,0.5419360399,0.5441663861,443.812831898726,44.87490716872861,80.54086710685283,516.7899346802243,85.87876855096751
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,16384,4,4096,16384,7168,40,8,128,,True,4096,16384,7168,7168,16384,4096,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.210000038,1.31854403,1.394160032,2.529135942,2.609456062,760.7915876148662,737.3741128000645,0,1,12,m128n256,128,256,1.377439976,1.443201661,698.4497989508038,1.432863951,1.443622351,671.433372046639,2.815711975,2.869688034,683.36014680905,69.09607146704246,92.67482204034735,748.1590272708904,91.33888944731287,0,0,12,m128n256,128,256,2.867615938,2.900836945,670.9913008608756,67.84542981404202,88.19646691474064,748.1590272708904,89.68565190057191,0,1,12,m128n256,128,256,1.420223951,1.460236788,677.4091322897285,1.420928001,1.453633547,677.073485515752,2.839040041,2.911774397,677.7450549553556,68.52831698234131,91.91332366981575,745.312048551308,90.93440207664898,0,0,12,m128n256,128,256,2.879663944,2.91090703,668.1839916137103,67.56157650290295,87.82746845407597,745.312048551308,89.65157519088622
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,16384,8,2048,16384,7168,40,8,128,,True,2048,16384,7168,7168,16384,2048,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.7036960125,0.7705600262,0.7819679976,1.473999977,1.486063957,652.6951759267225,647.3965469468686,0,1,12,m128n256,128,256,0.8506079912,0.8580015898,565.5205948316748,0.8297759891,0.8436304331,579.7183137026494,1.680288076,1.69709444,572.564126381386,57.893238258987466,88.44102259760368,588.8587527009612,97.23284637532593,0,0,12,m128n256,128,256,1.626896024,1.64314878,591.3547394003589,59.79319913047107,90.60197795406253,588.8587527009612,100.42386848933623,0,1,12,m128n256,128,256,0.8449119925,0.8557952046,569.3330683219057,0.8269599676,0.8395903707,581.6924107560634,1.673807979,1.690572858,574.7807910909713,58.117370181089115,88.7834193434682,593.6961326857435,96.81396920859102,0,0,12,m128n256,128,256,1.601151943,1.623475194,600.8628216141758,60.7545825696841,92.0587195640058,593.6961326857435,101.20713080882166
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,131072,4,32768,16384,7168,40,8,128,,True,32768,16384,7168,7168,16384,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,9.937055588,11.18545532,10.83790398,21.12108803,20.77748871,728.8053895234866,740.8577140246705,0,1,12,m128n256,128,256,11.48291206,11.50269604,670.2638977130684,11.18035126,14.34615135,688.4024674580752,22.67456055,25.84514809,678.8736987832825,68.64243668182836,91.63347913263085,719.2916196871514,94.38087142994266,0,0,12,m128n256,128,256,23.44484711,24.48932838,656.569126539465,66.38717154089635,90.08840164707732,719.2916196871514,91.27996330960077,0,1,12,m128n256,128,256,11.43345642,11.528862,673.1631373491516,11.28923225,14.19068432,681.7630485396384,22.78577423,25.52397156,675.5602260201979,68.30740404653163,91.18623093633627,701.0444053409749,96.36482666053344,0,0,12,m128n256,128,256,23.46281624,25.03038025,656.0662893749877,66.336328551566,90.0194069371444,701.0444053409749,93.58412739288453
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,131072,8,16384,16384,7168,40,8,128,,True,16384,16384,7168,7168,16384,16384,10,50,per-sample max-rank CUDA event,MPI one process per GPU,5.570336342,5.507328033,5.808703899,11.07721615,11.37710381,694.8118814520018,676.4974217486727,0,1,12,m128n256,128,256,6.149295807,6.198574543,625.8099818251271,5.588352203,5.616588593,688.6270867376825,11.73496056,11.79033947,655.8676831575137,66.31624703311564,96.95050743314982,683.4922158191813,95.95832519781385,0,0,12,m128n256,128,256,11.70166397,11.76252747,657.733926915353,66.50494710974246,94.66359808655486,683.4922158191813,96.23137055438788,0,1,12,m128n256,128,256,6.125951767,6.241219044,628.1947432146669,5.641615868,5.706073761,682.1256156492362,11.77080059,11.85617924,653.8706807224911,66.11432565444804,96.65531008711106,684.5095594477733,95.52396627594214,0,0,12,m128n256,128,256,11.7848959,11.90198708,653.0886195127104,66.03524969794847,93.99502756744758,684.5095594477733,95.40971495556443
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,262144,4,65536,16384,7168,40,8,128,,True,65536,16384,7168,7168,16384,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,20.17907143,21.86593628,22.33740807,42.6395874,42.71201324,722.012745782995,720.7884443362286,0,1,12,m128n256,128,256,22.88300705,28.27373886,672.6896843246832,22.08705521,23.76630974,696.9314217087068,45.8523674,50.04826736,671.4228146424562,67.88906113674987,93.15116244139664,692.2616360988259,96.98974775291538,0,0,12,m128n256,128,256,46.26926422,49.97307968,665.3731390960944,67.27736492377092,92.1553176148605,692.2616360988259,96.1158475927889,0,1,12,m128n256,128,256,23.15715218,27.17499542,664.7260712031128,22.45244789,23.84326553,685.5895118554043,46.17705536,49.11309433,666.7017924316601,67.41170803151266,92.49618215586452,688.4679468311502,96.8384651021628,0,0,12,m128n256,128,256,46.6359024,51.95436096,660.142165014223,66.74844944532083,91.43081875906834,688.4679468311502,95.8856789270577
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,262144,8,32768,16384,7168,40,8,128,,True,32768,16384,7168,7168,16384,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,10.92367935,11.15380859,11.0468483,22.07137489,21.96886444,697.4265475341215,700.6808581711108,0,1,12,m128n256,128,256,12.17500782,12.20686436,632.162336831419,11.16899204,14.87381649,689.1025946538324,23.32641602,26.95084572,659.9026089419801,66.72422739554905,94.18019648266568,686.3398385577588,96.14808464691012,0,0,12,m128n256,128,256,23.40564728,27.99421501,657.6687499694732,66.49835692310143,94.29935701397959,686.3398385577588,95.82261046531502,0,1,12,m128n256,128,256,12.16649628,12.21659184,632.6045902865307,11.29168034,14.46356773,681.6152390683069,23.36916733,26.62400246,658.6953900194441,66.6021627926637,94.00790421744138,684.030626735436,96.29618386578603,0,0,12,m128n256,128,256,23.48897552,29.57462692,655.3356392984142,66.26245088962732,93.96482563152674,684.030626735436,95.8050142324811
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,524288,4,131072,16384,7168,40,8,128,,True,131072,16384,7168,7168,16384,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,40.32878113,45.01086426,45.01462555,85.79873657,85.80302429,717.6405343127769,717.6046726202873,0,1,12,m128n256,128,256,46.81145477,51.71621704,657.6664991291403,44.74417877,45.9607048,688.0520868643043,92.06150818,97.12676239,668.8207957126691,67.62596518833863,93.20184514274594,669.735038028783,99.8634919387218,0,0,12,m128n256,128,256,92.68664551,96.91940308,664.3098454654171,67.16985292875805,92.56860694213293,669.735038028783,99.18994941949971,0,1,12,m128n256,128,256,46.76806641,51.89403915,658.2766391886843,44.80500793,46.12537384,687.1179584618366,91.86535645,97.27972412,670.2488678522512,67.77036075351378,93.40085055534556,670.1222006220662,100.01890210920747,0,0,12,m128n256,128,256,93.22157288,97.99394226,660.4978789053017,66.78441647171908,92.03742644467597,670.1222006220662,98.56379601991543
qkv,artificial_large,artificial,Mx7168x16384 QKV stress shape,524288,8,65536,16384,7168,40,8,128,,True,65536,16384,7168,7168,16384,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,21.88007927,21.99582291,22.28251266,43.90105438,44.22092819,701.2661999241942,696.1935634967051,0,1,12,m128n256,128,256,24.26899147,29.00895691,634.2728665874799,22.20081711,23.7839222,693.3601908702,47.02334595,50.91572571,654.7029981759093,66.1984831320434,94.0403693029845,680.6729475250414,96.18466556610483,0,0,12,m128n256,128,256,46.64969635,51.73937988,659.946966144143,66.72871245137947,94.10791026510078,680.6729475250414,96.95507490693451,0,1,12,m128n256,128,256,24.26505661,27.8173542,634.375721279803,22.7321434,24.04562378,677.1540420981155,47.13285065,50.83864594,653.1819135307912,66.0446828645896,93.82188342134575,683.5917353760133,95.55146437975951,0,0,12,m128n256,128,256,47.35910416,53.88131714,650.0614005222349,65.72916082125731,92.69823650312898,683.5917353760133,95.09497656004649
qkv,production_qwen_dense,model,current production Qwen dense,1024,4,256,2048,4096,16,8,128,,True,256,2048,4096,4096,2048,256,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.01929599978,0.01903999969,0.01988800056,0.03843200207,0.03920000046,223.50994299891804,219.1309819183609,0,1,10,m128n64c2,128,64,0.04070400074,0.04151039943,105.51707984270246,0.0198400002,0.02040799893,216.48020426935278,0.06054399908,0.06175199896,141.87920722992982,14.34572368351161,64.74630195505084,115.90477675055553,122.41014668038675,0,0,10,m128n64c2,128,64,0.05430399999,0.05488000065,158.18235477279435,15.994171362264343,70.77195432579036,115.90477675055553,136.4761308442244,0,1,10,m128n64c2,128,64,0.03641600162,0.03678879887,117.94175925237121,0.01769600064,0.01787360013,242.70836011904663,0.05406399816,0.05444959924,158.88456060127982,16.065172962717877,72.50666209330161,136.5388843402603,116.3657967244944,0,0,10,m128n64c2,128,64,0.04891199991,0.04970239848,175.6201874346953,17.75734958894796,78.57376950588075,136.5388843402603,128.62283757720098
qkv,production_qwen_dense,model,current production Qwen dense,1024,8,128,2048,4096,16,8,128,,True,128,2048,4096,4096,2048,128,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.02076799981,0.01820800081,0.01886400022,0.03891199827,0.03956799954,110.37642595988942,108.54648569377737,0,1,10,m128n64,128,64,0.04579199851,0.04859359935,46.89648230860759,0.02203200012,0.0226447992,97.47111638995398,0.06783999503,0.07078240067,63.31025369475178,6.401441222927379,58.32547529300725,67.04182628003183,94.43396340413912,0,0,10,m128n64,128,64,0.06011199951,0.06128960103,71.44941660583935,7.224410172481227,64.73249698427807,67.04182628003183,106.5743888112432,0,1,10,m128n64,128,64,0.03888000175,0.03934879974,55.23363043572909,0.01836800016,0.01859200001,116.91439619412547,0.05724800006,0.0577775985,75.02388365529917,7.585832523286063,69.11682416596197,87.21100158150306,86.02571039754152,0,0,10,m128n64,128,64,0.05161599815,0.05221279711,83.21000174245395,8.413549215617184,75.38747610172874,87.21100158150306,95.41227624210924
qkv,production_qwen_dense,model,current production Qwen dense,4096,4,1024,2048,4096,16,8,128,,True,1024,2048,4096,4096,2048,1024,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.03059200011,0.03348800167,0.03430400044,0.06412799656,0.06486400217,535.7993421149847,529.719678381048,0,1,12,m128n160,128,160,0.06788800657,0.06918239594,253.06191847429878,0.03401599824,0.03440000117,505.0526244382826,0.1019040048,0.103249602,337.1775077479585,34.0927712586409,63.65206381957621,270.873321608208,124.47793150912554,0,0,12,m128n160,128,160,0.0999519974,0.1019375995,343.7623985691355,34.758584284037966,64.1587944494644,270.873321608208,126.90891687973408,0,1,12,m128n160,128,160,0.06409599632,0.06539999694,268.03342128000173,0.0318400003,0.03204960003,539.5687506950181,0.0959199965,0.09709760547,358.2124647804799,36.2196627685015,67.62302391243313,298.0960127632567,120.16680849232517,0,0,12,m128n160,128,160,0.09396800399,0.09526559711,365.65359387283075,36.97205195883021,68.24450221037412,298.0960127632567,122.6630274197016
qkv,production_qwen_dense,model,current production Qwen dense,4096,8,512,2048,4096,16,8,128,,True,512,2048,4096,4096,2048,512,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.02521600015,0.02816000022,0.02900799923,0.05334400013,0.05406400189,322.0581347880257,317.76909927893615,0,1,10,m128n128,128,128,0.0616960004,0.06315679848,139.23000739607102,0.03017600067,0.03049599938,284.66113471888383,0.0916320011,0.09338559955,187.48765690766956,18.957295946174877,59.00122363474173,170.11118615159717,110.21477255504355,0,0,10,m128n128,128,128,0.08679999411,0.08817759901,197.92477361494144,20.0126161390234,61.456225518170136,170.11118615159717,116.35024015325939,0,1,10,m128n128,128,128,0.05622399971,0.05691359937,152.78056766338867,0.02782399952,0.02809919976,308.72393402053945,0.08403199911,0.08480000496,204.44437078678942,20.671827177632903,64.337398208543,201.22597453231177,101.59939404540484,0,0,10,m128n128,128,128,0.0802880004,0.08144959807,213.97804277611576,21.635798056230108,66.4408129038421,201.22597453231177,106.33718796663416
qkv,production_qwen_dense,model,current production Qwen dense,16384,4,4096,2048,4096,16,8,128,,True,4096,2048,4096,4096,2048,4096,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.09180799872,0.0941440016,0.09577599913,0.1859360039,0.1875839978,739.1734284335665,732.6795200224697,0,1,12,m128n256,128,256,0.1521599889,0.1694639921,451.6264573413097,0.09380799532,0.09454559535,732.5545813188154,0.2461279929,0.2630335987,558.4043970481669,56.46151638505226,76.21400377494405,483.6675083730173,115.45212100902806,0,0,12,m128n256,128,256,0.2374400049,0.2390751988,578.8365508579047,58.52745711404497,78.3086253634086,483.6675083730173,119.67654242581258,0,1,12,m128n256,128,256,0.1468479931,0.1486496031,467.9633360001295,0.09057599306,0.09121759981,758.6941574074528,0.2373280078,0.2393807918,579.1097087361975,58.555076717512385,79.0399749017739,512.4036363621316,113.01826678039471,0,0,12,m128n256,128,256,0.2298080027,0.2315967977,598.0599102609058,60.47117393942424,80.90928153739183,512.4036363621316,116.71656245589917
qkv,production_qwen_dense,model,current production Qwen dense,16384,8,2048,2048,4096,16,8,128,,True,2048,2048,4096,4096,2048,2048,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.06324799359,0.06638400257,0.06791999936,0.1297120005,0.1311199963,529.7850350862486,524.0960850759267,0,1,12,m128n160,128,160,0.1210400015,0.1229295954,283.8709347504428,0.06843200326,0.06901279837,502.10043154010685,0.189455986,0.1914303899,362.7200078861589,36.67543052438412,69.20868486045092,307.0026683729664,118.14881278018846,0,0,12,m128n160,128,160,0.1851679981,0.1871311963,371.11961808264533,37.52473388095504,70.05098171982667,307.0026683729664,120.88481837942383,0,1,12,m128n160,128,160,0.1169119999,0.118548803,293.89402625384395,0.06678400189,0.06735999882,514.4905575528996,0.1838880032,0.1852400005,373.702881863693,37.78593345436734,71.30426891274222,328.1105759777217,113.89540881153034,0,0,12,m128n160,128,160,0.1779199988,0.179590404,386.2380687920733,39.0533942155787,72.90467703173118,328.1105759777217,117.71582419772365
qkv,production_qwen_dense,model,current production Qwen dense,131072,4,32768,2048,4096,16,8,128,,True,32768,2048,4096,4096,2048,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.6577119827,0.6861599684,0.7174720168,1.342848063,1.375040054,818.7907910591372,799.6215270802577,0,1,12,m128n256,128,256,0.8201600313,0.8386031985,670.3031029402956,0.643599987,0.6907824278,854.1886653083478,1.478991985,1.525056005,743.4195985693593,75.16881684220014,92.97143378366584,698.6810767509643,106.40328231393356,0,0,12,m128n256,128,256,1.489520073,1.521872044,738.1650289287509,74.63751556407996,90.15306925642216,698.6810767509643,105.65121247614097,0,1,12,m128n256,128,256,0.8213760257,0.8407968283,669.3107622900029,0.6814720035,0.7024319768,806.7181205750003,1.503615975,1.542905569,731.2449761489133,73.93781356409639,91.44888567707589,706.4817400580366,103.50514877976073,0,0,12,m128n256,128,256,1.494544029,1.531561613,735.6836643425512,74.38661924596069,89.85001692445957,706.4817400580366,104.13342944746395
qkv,production_qwen_dense,model,current production Qwen dense,131072,8,16384,2048,4096,16,8,128,,True,16384,2048,4096,4096,2048,16384,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.4146240056,0.4095680118,0.4068320096,0.8241919875,0.8221120238,667.0239728434633,668.711559948845,0,1,12,m128n256,128,256,0.5274879932,0.5317984223,521.1074194816384,0.4046239853,0.4084607959,679.3416033906085,0.932000041,0.9368975759,589.8667271496397,59.64274288671787,88.20944073327568,515.4012327213724,114.448062926641,0,0,12,m128n256,128,256,0.9272799492,0.9389424324,592.869299462687,59.94633968277927,88.88275738206806,515.4012327213724,115.03063280083269,0,1,12,m128n256,128,256,0.5245119929,0.5299711823,524.0641027561908,0.4022240043,0.4036976099,683.3950833500764,0.9270240068,0.932284832,593.0329849662745,59.96289028981542,88.68292706225093,527.1515257822389,112.49763226735887,0,0,12,m128n256,128,256,0.9174399972,0.9241551757,599.2280863771349,60.5892908369196,89.83606448546061,527.1515257822389,113.67283543150933
qkv,production_qwen_dense,model,current production Qwen dense,262144,4,65536,2048,4096,16,8,128,,True,65536,2048,4096,4096,2048,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.416815996,1.472352028,1.475919962,2.890447855,2.890592098,760.789803472168,760.7518394150125,0,1,12,m128n256,128,256,1.567711949,1.592758417,701.3479921980233,1.402976036,1.404343963,783.6995070213729,2.966464043,2.996024132,741.2944244987768,74.95393574305125,97.44234401967434,583.1344344560409,127.1223890577257,0,0,12,m128n256,128,256,2.981920004,3.004983902,737.4521290316949,74.56543266245652,96.93244121648812,583.1344344560409,126.46348516866519,0,1,12,m128n256,128,256,1.572655916,1.584737659,699.1431606810552,1.386735916,1.387235165,792.8774434194435,2.959743977,2.97151494,742.9775252996485,75.12411782605142,97.66358578521064,591.2421005364182,125.66383967338673,0,0,12,m128n256,128,256,2.95855999,3.030963182,743.2748576958888,75.1541817690484,97.69779435839664,591.2421005364182,125.71412912266148
qkv,production_qwen_dense,model,current production Qwen dense,262144,8,32768,2048,4096,16,8,128,,True,32768,2048,4096,4096,2048,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.8437600136,0.7974239588,0.7953920364,1.637599945,1.636352062,671.4165026281801,671.9285252295542,0,1,12,m128n256,128,256,0.9652479887,0.9902159572,569.5487795094124,0.8000479937,0.8046095967,687.1535435587206,1.765344024,1.789831996,622.8313647810553,62.97587105976292,92.69309776188983,542.8850750362384,114.72619038927905,0,0,12,m128n256,128,256,1.754431963,1.764647961,626.7051963051815,63.36756282155526,93.34074957228763,542.8850750362384,115.43975421747375,0,1,12,m128n256,128,256,0.9586720467,0.9674096107,573.4555584262662,0.7957119942,0.796756804,690.8979855716746,1.753968,1.762684822,626.8709735730641,63.3843249315535,93.29429396659461,551.1491253805216,113.73890381124401,0,0,12,m128n256,128,256,1.754368067,1.769419193,626.728021592518,63.36987073736279,93.34414914427418,551.1491253805216,113.71296673288116
qkv,production_qwen_dense,model,current production Qwen dense,524288,4,131072,2048,4096,16,8,128,,True,131072,2048,4096,4096,2048,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.905712128,2.995520115,2.972480059,5.878831863,5.880959988,748.115716454536,747.844998108836,0,1,12,m128n256,128,256,3.109967947,3.117862225,707.0887202143888,2.733103991,2.787679911,804.5882128134509,5.824192047,5.874444962,755.1341843834635,76.35330479104789,100.9746921211027,574.5127233437374,131.43907065947752,0,0,12,m128n256,128,256,5.954735756,5.988206387,738.5796265892272,74.67943645998254,98.72531887038785,574.5127233437374,128.55757524230265,0,1,12,m128n256,128,256,3.195968151,3.290688038,688.061692624796,2.757791996,2.77161932,797.3854658877616,5.95377636,6.022665501,738.6986418656815,74.69147036053401,98.77697166307402,576.2566854491298,128.1891664805495,0,0,12,m128n256,128,256,5.910896301,5.992614269,744.0574639010233,75.23331283124604,99.45753678685625,576.2566854491298,129.119103116541
qkv,production_qwen_dense,model,current production Qwen dense,524288,8,65536,2048,4096,16,8,128,,True,65536,2048,4096,4096,2048,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.606240034,1.579648018,1.578176022,3.188384056,3.190688133,689.6983603383068,689.2003116219319,0,1,12,m128n256,128,256,1.836704016,1.844003201,598.6329959524627,1.579263926,1.580715179,696.2177820149866,3.415312052,3.423505783,643.8718401336876,65.10332053930107,93.42303380833208,467.8549984095843,137.62209281133065,0,0,12,m128n256,128,256,3.392416,3.420511961,648.2174519728712,65.5427150629799,93.98564492090593,467.8549984095843,138.5509301335685,0,1,12,m128n256,128,256,1.831455946,1.838303924,600.3483895844689,1.554911971,1.555782437,707.1214630040301,3.386415958,3.392951965,649.3659617794655,65.65884345596213,94.22020722121815,471.0717548784,137.84863028926227,0,0,12,m128n256,128,256,3.40939188,3.459404707,644.9898788261326,65.21636792984151,93.51767612000062,471.0717548784,136.91966715190276
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,1024,4,256,3072,8192,48,8,128,262144,True,256,3072,8192,8192,3072,256,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.03407999873,0.04753600061,0.04521600157,0.08222399652,0.07915200293,313.4097692482244,325.57361560123945,0,1,10,m128n64c2,128,64,0.06246399879,0.064071998,206.2772498974685,0.05048000067,0.05147360265,255.24765683407432,0.113008,0.1147824004,228.03521676341498,23.05715032997118,70.04106163280477,265.0777966198426,86.02577042333284,0,0,10,m128n64c2,128,64,0.1031680033,0.105521597,249.78484560823134,25.256303903764543,79.69912559119965,265.0777966198426,94.23076877557442,0,1,10,m128n64c2,128,64,0.05884800106,0.05992799997,218.95224401696947,0.04881599918,0.04954560101,263.9483387503613,0.1076480001,0.1088431999,239.38952653148266,24.205209962738387,73.52854010893975,298.48271000127903,80.20214186961009,0,0,10,m128n64c2,128,64,0.09699200094,0.09817440063,265.68999016672933,26.864508611398314,84.77399757003096,298.48271000127903,89.01352784072176
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,1024,8,128,3072,8192,48,8,128,262144,True,128,3072,8192,8192,3072,128,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.03190400079,0.03496000171,0.03820800036,0.06678399444,0.07009600103,192.9339806048295,183.8179311040221,0,1,10,m128n64,128,64,0.06576000154,0.06725279987,97.96914223125792,0.05041600019,0.05134879798,127.78584020391722,0.1160639971,0.1182640046,111.01549326186354,11.225024596750611,60.39426762944044,123.36188459700121,89.99172931293091,0,0,10,m128n64,128,64,0.1054880023,0.1078608036,122.14566213280162,12.350420842548193,63.309564105756124,123.36188459700121,99.0141019098624,0,1,10,m128n64,128,64,0.0614079982,0.06239999831,104.9122448678029,0.04862400144,0.04940799996,132.495285316033,0.1101600006,0.1111951992,116.96533966794478,11.826626862279552,63.63108265088371,143.24197307992958,81.65577250369041,0,0,10,m128n64,128,64,0.09683199972,0.09890080243,133.06450269805498,13.454449211127905,68.96893034648978,143.24197307992958,92.89491050490102
